fold,regime,condition,model,auc,macro_f1,recall_0,accuracy
4,unseen_reader,critical_span,XGB,0.5303193277310924,0.5174671256842938,0.27058823529411763,0.6724137931034483
4,unseen_reader,seq_enhanced,LR,0.5580420168067227,0.5161321614962264,0.45294117647058824,0.6045977011494252
4,unseen_reader,seq_enhanced,RF,0.5170336134453782,0.445859872611465,0.0,0.8045977011494253
4,unseen_reader,seq_enhanced,XGB,0.49192436974789916,0.49987681694998765,0.11764705882352941,0.7425287356321839
4,unseen_text,pos_split,LR,0.5150321026766297,0.4663295481055997,0.5294117647058824,0.49782135076252726
4,unseen_text,pos_split,RF,0.5294247485993624,0.4363508489902542,0.004524886877828055,0.7603485838779956
4,unseen_text,pos_split,XGB,0.5023792984802353,0.5107063403781981,0.16289592760180996,0.6993464052287581
4,unseen_text,surp_weighted,LR,0.5325733427682959,0.4895513763058372,0.5248868778280543,0.528322440087146
4,unseen_text,surp_weighted,RF,0.5723949440718789,0.44069035802906775,0.00904977375565611,0.7603485838779956
4,unseen_text,surp_weighted,XGB,0.5467777222355668,0.5277272970228233,0.26244343891402716,0.664488017429194
4,unseen_text,critical_span,LR,0.5383966189941377,0.49564077179778004,0.48868778280542985,0.5435729847494554
4,unseen_text,critical_span,RF,0.4859579192012309,0.4593241551939925,0.03167420814479638,0.7559912854030502
4,unseen_text,critical_span,XGB,0.48281257100566743,0.490908284267434,0.24434389140271492,0.6187363834422658
4,unseen_text,seq_enhanced,LR,0.5292494660373805,0.47829967389438754,0.5294117647058824,0.5130718954248366
4,unseen_text,seq_enhanced,RF,0.5317391276121971,0.4363508489902542,0.004524886877828055,0.7603485838779956
4,unseen_text,seq_enhanced,XGB,0.4695430318689665,0.47783691545118434,0.10407239819004525,0.6949891067538126
4,unseen_both,pos_split,LR,0.6431623931623932,0.5805921052631579,0.75,0.6078431372549019
4,unseen_both,pos_split,RF,0.5347222222222222,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,pos_split,XGB,0.5245726495726496,0.494047619047619,0.125,0.7058823529411765
4,unseen_both,surp_weighted,LR,0.6004273504273504,0.575,0.5,0.6470588235294118
4,unseen_both,surp_weighted,RF,0.4169337606837607,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,surp_weighted,XGB,0.5026709401709402,0.48826670982359605,0.125,0.696078431372549
4,unseen_both,critical_span,LR,0.6762820512820514,0.6145488899385924,0.5416666666666666,0.6862745098039216
4,unseen_both,critical_span,RF,0.43830128205128205,0.4301675977653631,0.0,0.7549019607843137
4,unseen_both,critical_span,XGB,0.4700854700854701,0.43790849673202614,0.16666666666666666,0.5784313725490197
4,unseen_both,seq_enhanced,LR,0.657051282051282,0.5808823529411764,0.625,0.6274509803921569
4,unseen_both,seq_enhanced,RF,0.5069444444444444,0.43333333333333335,0.0,0.7647058823529411
4,unseen_both,seq_enhanced,XGB,0.5432692307692307,0.5403263403263403,0.20833333333333334,0.7156862745098039
5,unseen_reader,pos_split,LR,0.5519376026272578,0.4804944901269788,0.5654761904761905,0.5341545352743561
5,unseen_reader,pos_split,RF,0.5349178981937602,0.4480840543881335,0.0,0.8118701007838746
5,unseen_reader,pos_split,XGB,0.5420114942528735,0.49512137294596126,0.13690476190476192,0.7222844344904815
5,unseen_reader,surp_weighted,LR,0.5471428571428572,0.4531628168544708,0.5178571428571429,0.5061590145576708
5,unseen_reader,surp_weighted,RF,0.518440065681445,0.4531497651364514,0.005952380952380952,0.8096304591265397
5,unseen_reader,surp_weighted,XGB,0.49473727422003283,0.49887243847436025,0.17857142857142858,0.6987681970884658
5,unseen_reader,critical_span,LR,0.5820853858784893,0.49106634004899263,0.5416666666666666,0.5531914893617021
5,unseen_reader,critical_span,RF,0.48810755336617406,0.4478763440860215,0.005952380952380952,0.793952967525196
5,unseen_reader,critical_span,XGB,0.4685221674876847,0.49035188437120086,0.30357142857142855,0.6215005599104143
5,unseen_reader,seq_enhanced,LR,0.5584975369458128,0.49353216159857005,0.5416666666666666,0.5565509518477044
5,unseen_reader,seq_enhanced,RF,0.5245648604269294,0.4480840543881335,0.0,0.8118701007838746
5,unseen_reader,seq_enhanced,XGB,0.52752052545156,0.5272558129972658,0.14285714285714285,0.7693169092945129
5,unseen_text,pos_split,LR,0.5459651487706587,0.4847623180110232,0.5691056910569106,0.5470085470085471
5,unseen_text,pos_split,RF,0.4629372200457756,0.4519906323185012,0.0,0.8247863247863247
5,unseen_text,pos_split,XGB,0.4731454568431694,0.4935424008006839,0.10569105691056911,0.7535612535612536
5,unseen_text,surp_weighted,LR,0.5297330693514188,0.4533882525531795,0.5447154471544715,0.5085470085470085
5,unseen_text,surp_weighted,RF,0.5313057275650477,0.4515625,0.0,0.8233618233618234
5,unseen_text,surp_weighted,XGB,0.552410239128298,0.524052208374957,0.25203252032520324,0.7051282051282052
5,unseen_text,critical_span,LR,0.49596304253197965,0.4578093973467175,0.3983739837398374,0.5484330484330484
5,unseen_text,critical_span,RF,0.5062134041029529,0.44680851063829785,0.0,0.8076923076923077
5,unseen_text,critical_span,XGB,0.47697881123888963,0.4918169498592724,0.2764227642276423,0.6438746438746439
